"Cod_Estabelecimento","Estabelecimento","Cod_UO","UO","NUTS1","NUTS2","NUTS3","Distrito","Conselho","Subsistema_ensino","Tipo_ensino","Cod_curso","Curso","Nivel_forma","Cnaef_cod_grande_grupo","Cnaef_grande_grupo","Cnaef_cod_area_estudo","Cnaef_area_estudo","Cnaef_cod_area_edu_forma","Cnaef_area_edu_forma","Total","Sexo_h","Sexo_m","Estrangeiro","Portugues"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","5141","Engenharia Informática","Doutoramento","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","523","Electrónica e Automação","1","1","0","0","1"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","5229","Química","Doutoramento","400","Ciências, Matemática e Informática","440","Ciências Físicas","442","Química","1","0","1","0","1"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","5673","Ciências Biológicas","Doutoramento","400","Ciências, Matemática e Informática","420","Ciências da Vida","421","Biologia e Bioquímica","6","3","3","0","6"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","5696","Engenharia Electrónica e Telecomunicações","Doutoramento","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","523","Electrónica e Automação","2","1","1","1","1"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","5727","Ciências do Mar, da Terra e do Ambiente","Doutoramento","400","Ciências, Matemática e Informática","440","Ciências Físicas","443","Ciências da Terra","13","5","8","0","13"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","5753","Ciências Agrárias","Doutoramento","600","Agricultura","620","Agricultura, Silvicultura e Pescas","621","Produção Agrícola e Animal","1","0","1","0","1"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","5771","Ciências Biotecnológicas","Doutoramento","400","Ciências, Matemática e Informática","420","Ciências da Vida","421","Biologia e Bioquímica","2","1","1","0","2"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","6271","Biologia Molecular e Microbiana","Mestrado","400","Ciências, Matemática e Informática","420","Ciências da Vida","421","Biologia e Bioquímica","2","0","2","0","2"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","6397","Qualidade em Análises","Mestrado","400","Ciências, Matemática e Informática","440","Ciências Físicas","442","Química","1","1","0","0","1"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","6803","Geomática","Mestrado","400","Ciências, Matemática e Informática","440","Ciências Físicas","443","Ciências da Terra","7","3","4","2","5"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","6805","Hortofruticultura","Mestrado","600","Agricultura","620","Agricultura, Silvicultura e Pescas","622","Floricultura e Jardinagem","1","0","1","0","1"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","6821","Didáctica e Inovação no Ensino das Ciências","Mestrado","100","Educação","140","Formação de Professores/Formadores e Ciências da Educação","142","Ciências da Educação","1","0","1","0","1"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","6866","Energias Renováveis e Gestão de Energia","Mestrado","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","522","Electricidade e Energia","3","3","0","0","3"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","6897","Ensino das Ciências no 3.º C do Ens Básico e no Ens Secundário","Mestrado","100","Educação","140","Formação de Professores/Formadores e Ciências da Educação","145","Formação de Professores de Áreas Disciplinares Específicas","17","3","14","0","17"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","6998","Arquitectura Paisagista","Mestrado","500","Engenharia, Indústrias Transformadoras e Construção","580","Arquitectura e Construção","581","Arquitectura e Urbanismo","11","5","6","0","11"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","8258","Arquitectura Paisagista","Licenciatura","500","Engenharia, Indústrias Transformadoras e Construção","580","Arquitectura e Construção","581","Arquitectura e Urbanismo","24","11","13","0","24"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","9003","Agronomia","Licenciatura","600","Agricultura","620","Agricultura, Silvicultura e Pescas","621","Produção Agrícola e Animal","3","3","0","0","3"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","9011","Biologia","Licenciatura","400","Ciências, Matemática e Informática","420","Ciências da Vida","421","Biologia e Bioquímica","32","8","24","0","32"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","9013","Biologia Marinha","Licenciatura","400","Ciências, Matemática e Informática","420","Ciências da Vida","421","Biologia e Bioquímica","24","7","17","0","24"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","9015","Bioquímica","Licenciatura","400","Ciências, Matemática e Informática","420","Ciências da Vida","421","Biologia e Bioquímica","8","6","2","0","8"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","9016","Biotecnologia","Licenciatura","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","524","Tecnologia dos Processos Químicos","19","10","9","0","19"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","9041","Ciências do Mar","Licenciatura","400","Ciências, Matemática e Informática","440","Ciências Físicas","443","Ciências da Terra","6","3","3","0","6"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","9119","Engenharia Informática","Licenciatura","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","523","Electrónica e Automação","36","31","5","2","34"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","9223","Química","Licenciatura","400","Ciências, Matemática e Informática","440","Ciências Físicas","442","Química","1","0","1","0","1"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","9263","Aquacultura e Pescas","Mestrado","600","Agricultura","620","Agricultura, Silvicultura e Pescas","624","Pescas","7","2","5","2","5"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","9286","Engenharia Informática","Mestrado","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","523","Electrónica e Automação","6","4","2","3","3"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","9342","Matemática","Doutoramento","400","Ciências, Matemática e Informática","460","Matemática e Estatística","461","Matemática","1","1","0","0","1"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","9358","Engenharia Biológica","Mestrado","400","Ciências, Matemática e Informática","420","Ciências da Vida","421","Biologia e Bioquímica","3","1","2","0","3"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","9365","Engenharia Electrónica e Telecomunicações","Mestrado","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","523","Electrónica e Automação","4","4","0","1","3"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","9391","Biologia Marinha","Mestrado","400","Ciências, Matemática e Informática","420","Ciências da Vida","421","Biologia e Bioquímica","8","3","5","2","6"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","9399","Biotecnologia","Mestrado","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","524","Tecnologia dos Processos Químicos","1","1","0","0","1"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","9494","Ciências Farmacêuticas","Mestrado","700","Saúde e Protecção Social","720","Saúde","727","Ciências Farmacêuticas","7","4","3","0","7"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","9508","Engenharia do Ambiente","Mestrado","800","Serviços","850","Protecção do Ambiente","851","Tecnologia de Protecção do Ambiente","6","2","4","0","6"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","9578","Ciências de Engenharia Electrónica e Telecomunicações","Licenciatura","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","523","Electrónica e Automação","5","4","1","1","4"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","9592","Ciências de Engenharia Biológica","Licenciatura","400","Ciências, Matemática e Informática","420","Ciências da Vida","421","Biologia e Bioquímica","6","3","3","0","6"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","9595","Ciências de Engenharia do Ambiente","Licenciatura","800","Serviços","850","Protecção do Ambiente","851","Tecnologia de Protecção do Ambiente","4","4","0","0","4"
"200","Universidade do Algarve","203","Universidade do Algarve - Faculdade de Ciências e Tecnologia","Continente","Algarve","Algarve","Faro","Faro","Público","Universitário","9612","Estudos Básicos de Ciências Farmacêuticas","Licenciatura","700","Saúde e Protecção Social","720","Saúde","727","Ciências Farmacêuticas","7","4","3","0","7"
